/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0830.13S:SUM 13  3 24 00:00 13  3 24 23:59 24.00  30  23841  23179  97  0.62  0.43   5795
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0840.13S:SUM 13  3 25 00:00 13  3 25 23:59 24.00  30  24618  23700  96  0.61  0.44   7900
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0850.13S:SUM 13  3 26 00:00 13  3 26 23:59 24.00  30  23841  23280  98  0.58  0.44  11640
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0860.13S:SUM 13  3 27 00:00 13  3 27 23:59 24.00  30  24620  24061  98  0.58  0.44   8020
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0870.13S:SUM 13  3 28 00:00 13  3 28 23:59 24.00  30  23850  22802  96  0.60  0.45  11401
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0880.13S:SUM 13  3 29 00:00 13  3 29 23:59 24.00  30  22978  22833  99  0.61  0.45  22833
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0890.13S:SUM 13  3 30 00:00 13  3 30 23:59 24.00  30  22973  22577  98  0.59  0.43  22577
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0900.13S:SUM 13  3 31 00:00 13  3 31 23:59 24.00  30  23743  22622  95  0.58  0.43  11311
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0910.13S:SUM 13  4  1 00:00 13  4  1 23:59 24.00  30  22971  22307  97  0.61  0.43  22307
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0920.13S:SUM 13  4  2 00:00 13  4  2 23:59 24.00  30  24610  24050  98  0.58  0.44  12025
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0930.13S:SUM 13  4  3 00:00 13  4  3 23:59 24.00  30  23838  23433  98  0.57  0.43   7811
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0950.13S:SUM 13  4  5 00:00 13  4  5 23:59 24.00  30  23838  23475  98  0.60  0.44   5869
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0960.13S:SUM 13  4  6 00:00 13  4  6 23:59 24.00  30  23841  23538  99  0.59  0.44   5885
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0970.13S:SUM 13  4  7 00:00 13  4  7 23:59 24.00  30  23846  23440  98  0.59  0.44  11720
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0980.13S:SUM 13  4  8 00:00 13  4  8 23:59 24.00  30  24619  23863  97  0.61  0.44   5966
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD0990.13S:SUM 13  4  9 00:00 13  4  9 23:59 24.00  30  23845  22187  93  0.61  0.44   5547
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1000.13S:SUM 13  4 10 00:00 13  4 10 23:59 24.00  30  23842  23277  98  0.59  0.46   2586
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1010.13S:SUM 13  4 11 00:00 13  4 11 23:59 24.00  30  23839  23151  97  0.58  0.45   7717
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1030.13S:SUM 13  4 13 00:00 13  4 13 23:59 24.00  30  23823  22899  96  0.62  0.44  11450
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1040.13S:SUM 13  4 14 00:00 13  4 14 23:59 24.00  30  24575  24301  99  0.59  0.44   8100
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1050.13S:SUM 13  4 15 00:00 13  4 15 23:59 24.00  30  24580  23922  97  0.58  0.44  11961
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1060.13S:SUM 13  4 16 00:00 13  4 16 23:59 24.00  30  25349  24883  98  0.58  0.43   8294
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1070.13S:SUM 13  4 17 00:00 13  4 17 23:59 24.00  30  24579  22889  93  0.57  0.43  11445
/data/gruan/gnss_processing/data/netr9_laud/rinex_211/LAUD1080.13S:SUM 13  4 18 00:00 13  4 18 23:59 24.00  30  24574  23128  94  0.60  0.46  11564
